provider_id,provider_name,provider_type,specialty,cedula_profesional,tax_id,street_address,city,state,zip_code,phone,email,network_tier,contract_start_date,contract_end_date,is_accepting_patients,quality_rating
PRV00103,Corporacin Torres-Echeverría - Nueva Mongolia,Laboratory,Clinical Laboratory,,WAAB7703155TN,"Pasaje Ponce 364 Edif. 171 , Depto. 140",Nueva Mongolia,TAMPS,52277,890.924.4381x74262,eugenia01@example.com,Tier 2 - Standard,2023-05-23,2026-05-22,True,
PRV00104,"Jaime, Ulloa y Medina - Nueva Comoras",Clinic,Multi-Specialty Clinic,,LANY16040210F,Cerrada Morelos 076 Interior 957,Nueva Comoras,BCS,71759,04392650725,juarezdiego@example.com,Tier 1 - Preferred,2021-03-09,2024-03-08,True,
PRV00105,Industrias Granado-Villa - San Blanca de la Montaña,Hospital,Children's Hospital,,QUAW9308113QU,"Calle Muñiz 231 Edif. 956 , Depto. 942",San Blanca de la Montaña,SLP,77310,1-179-330-5312x678,,Tier 2 - Standard,2020-10-23,2022-10-23,True,3.9
PRV00106,Dr. Abril Figueroa Zepeda,Individual,Family Medicine,81568696,UUTX690314FT4,"Ampliación Letonia 714 Edif. 794 , Depto. 543",Vieja Burkina Faso,TLAX,28890-4210,650.988.8563x9721,,Tier 1 - Preferred,2019-03-08,2021-03-07,True,3.7
PRV00107,Nájera y Soliz A.C. - Vieja Costa Rica,Hospital,Children's Hospital,,PEUG2411068OR,Eje vial Zedillo 674 987,Vieja Costa Rica,SLP,77759-2776,(819)236-7386x74555,,Out of Network,2023-06-01,2026-05-31,True,4.7
PRV00108,Corporacin Rivera y Collazo - Guanajuato,Clinic,Urgent Care Clinic,,GUHS540715APG,Boulevard Letonia 693 Interior 535,Guanajuato,GTO,70815-9965,655-581-3993x2158,mezaanabel@example.com,Tier 2 - Standard,2020-02-19,2024-02-18,True,3.4
PRV00109,Dr. Alfonso Espinosa Luna,Individual,Rheumatology,18445918,DIGH111225NN8,Diagonal Sur Villegas 698 Interior 285,Nueva Italia,MOR,40070,649.692.7256x804,castanedagerardo@example.org,Out of Network,2018-07-30,2021-07-29,False,3.0
PRV00110,Dr. Jaime Sanches Cedillo,Individual,Family Medicine,47926557,ZIPH201024ET1,"Calle Letonia 008 Edif. 787 , Depto. 022",Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,SIN,63606-6360,778-364-8925,georginaulibarri@example.com,Tier 1 - Preferred,2019-04-17,2023-04-16,True,
PRV00111,Dr. Florencia Bernal Carvajal,Individual,Dermatology,29835597,REYK1812175XG,Privada Perú 482 899,San Miguel de la Montaña,MICH,28535,259.449.0637x10469,cesar63@example.com,Tier 2 - Standard,2016-01-04,2020-01-03,False,
PRV00112,Dr. Alta  Gracia Centeno Huerta,Individual,OB/GYN,38105270,RANA751225QOQ,Circunvalación Norte de la Rosa 006 422,Nueva San Marino,MICH,00790,469-117-7700x526,,Tier 2 - Standard,2023-04-03,2027-04-02,True,
PRV00113,Dr. Antonia Centeno Girón,Individual,Orthopedics,92803000,RECB161021E5A,"Pasaje Navarrete 518 Edif. 722 , Depto. 599",Tlalpan,CDMX,07092-4186,08261674446,spina@example.net,Out of Network,2019-11-15,2022-11-14,True,4.6
PRV00114,Dr. Delia Padrón Domínguez,Individual,Neurology,01311127,KESP610806DZJ,"Diagonal Chipre 282 Edif. 761 , Depto. 801",San Mariano de la Montaña,MOR,05832,377.193.1916,centenorodrigo@example.org,Tier 2 - Standard,2024-07-24,2027-07-24,True,3.1
PRV00115,Dr. Rufino Tejeda Valverde,Individual,Neurology,78573995,JOXT710723IKE,Calle Zacatecas 292 168,Querétaro,QRO,81308-5397,(195)884-6894x77621,haranda@example.org,Tier 2 - Standard,2023-05-08,2027-05-07,True,3.5
PRV00116,Santiago-Lozano - Querétaro,Pharmacy,Retail Pharmacy,,UUNE1711297OQ,Pasaje Girón 377 Interior 164,Querétaro,QRO,99341,(166)716-5448x2212,,Tier 1 - Preferred,2023-10-13,2025-10-12,True,4.0
PRV00117,Dr. Sofía Regalado Padilla,Individual,Cardiology,48798618,QATU640604DSJ,"Boulevard Sur Estrada 629 Edif. 609 , Depto. 761",Vieja Albania,SON,17327-6601,1-770-508-3604x990,,Tier 2 - Standard,2023-03-17,2028-03-15,True,
PRV00118,Dr. Verónica Ponce Casares,Individual,Family Medicine,83387043,AOZM0611301FA,Viaducto Sudáfrica 834 133,Nueva República de Macedonia del Norte,HGO,57690,599-562-1924,velezgabriel@example.net,Tier 1 - Preferred,2018-10-13,2022-10-12,True,3.6
PRV00119,"Negrete, Linares y Valdez - Puebla",Laboratory,Clinical Laboratory,,POPP890916SA0,"Eje vial Norte Arreola 614 Edif. 882 , Depto. 931",Puebla,PUE,13874,827-012-1399x43721,,Tier 2 - Standard,2019-10-10,2021-10-09,True,4.1
PRV00120,Dr. Jaqueline Polanco Carrasco,Individual,Endocrinology,28433240,AOLG251110SMZ,Pasaje Collado 873 919,Vieja Perú,MICH,15146-8029,1-210-949-2064x3688,verdugoagustin@example.org,Tier 1 - Preferred,2019-11-14,2022-11-13,True,3.5
PRV00121,Dr. Indira Mejía Carrera,Individual,Cardiology,86620645,ZOFL9912012BO,"Cerrada Roybal 994 Edif. 112 , Depto. 992",San Hermelinda de la Montaña,TAMPS,74871-3538,043.958.5494x00294,qserrato@example.net,Tier 1 - Preferred,2021-11-28,2023-11-28,True,4.1
PRV00122,Carrillo-Sosa S.A. - San María del Carmen los bajos,Laboratory,Pathology Lab,,BOWZ250726XLE,Cerrada Mota 059 Interior 343,San María del Carmen los bajos,QROO,23491,329.506.8071x98878,,Tier 2 - Standard,2016-09-17,2017-09-17,False,3.7
PRV00123,Despacho Gurule-Espino - San Lilia de la Montaña,Laboratory,Diagnostic Lab,,NEOU211219MGK,Calzada Perales 876 110,San Lilia de la Montaña,NAY,49635-9630,1-852-180-2367,marisela59@example.org,Tier 2 - Standard,2021-11-11,2024-11-10,True,4.5
PRV00124,Dr. Aldo Cadena Tafoya,Individual,Cardiology,08520734,SAXZ260212448,Pasaje Jalisco 646 588,Xalapa,VER,58369,638-989-4797,maria-luisa52@example.net,Tier 2 - Standard,2015-08-09,2018-08-08,True,3.0
PRV00125,Dr. Yuridia Villa Alarcón,Individual,OB/GYN,01101712,VIGA291011DI7,Circunvalación Togo 118 272,Nueva Bulgaria,AGS,27471-7550,1-995-027-9283x401,ncotto@example.net,Tier 2 - Standard,2022-06-19,2027-06-18,True,3.0
PRV00126,"Grupo Vega, Gaytán y Zaragoza - Nueva Azerbaiyán",Laboratory,Diagnostic Lab,,ZOUG651114NWF,"Peatonal Badillo 109 Edif. 076 , Depto. 645",Nueva Azerbaiyán,CHIH,06099,336.759.1607x31633,xmatias@example.com,Tier 1 - Preferred,2018-05-31,2020-05-30,True,
PRV00127,Grupo Feliciano-Romo - San Marisol de la Montaña,Laboratory,Diagnostic Lab,,MOVP630210IAB,Privada Sur Urbina 080 Interior 163,San Marisol de la Montaña,QROO,84172-7827,1-593-045-1257x71263,olga20@example.org,Out of Network,2020-12-26,2023-12-26,True,
PRV00128,Borrego y Galarza S.A. de C.V. - Vieja Bélgica,Laboratory,Clinical Laboratory,,WOUV851225DYG,Eje vial Nieves 643 236,Vieja Bélgica,QROO,14931,1-913-883-0180x10538,isaac39@example.net,Out of Network,2020-03-27,2022-03-27,True,
PRV00129,Dr. María Cristina Irizarry Cardona,Individual,Psychiatry,27957711,PULZ220719RX9,Viaducto Bhután 856 Interior 820,San Modesto los altos,MICH,23209,02164093106,fvarela@example.net,Tier 1 - Preferred,2023-10-24,2024-10-23,True,
PRV00130,Dr. Laura Ávalos Olivárez,Individual,Rheumatology,65630466,CEOH261127RLI,Viaducto Quintana Roo 217 713,Nueva Lituania,OAX,68634,1-637-074-3502x897,asuncion34@example.net,Tier 1 - Preferred,2022-02-08,2025-02-07,True,4.1
PRV00131,Dr. Amanda Galarza Tijerina,Individual,OB/GYN,02659798,VIYI920808DR9,Avenida Quintana 415 Interior 135,Progreso,YUC,24296,(665)924-8169,,Tier 1 - Preferred,2023-06-23,2024-06-22,True,3.2
PRV00132,Despacho Ocampo-Gutiérrez - Vieja Armenia,Imaging Center,CT Scan Center,,QOHA1306260QK,Peatonal Arce 205 751,Vieja Armenia,AGS,22734,1-398-573-7585,trejojos@example.org,Tier 2 - Standard,2017-09-11,2019-09-11,False,3.3
PRV00133,"Corporacin Beltrán, Almonte y Molina - San Elsa los bajos",Pharmacy,Specialty Pharmacy,,ZISE401024XM4,Callejón Navarrete 216 Interior 834,San Elsa los bajos,QROO,17945,1-344-852-2707,,Tier 1 - Preferred,2023-09-03,2025-09-02,True,3.1
PRV00134,"Gallardo, Valdez y Nava - Nueva Venezuela",Hospital,Children's Hospital,,NEIA161221RP6,Privada Malasia 095 Interior 423,Nueva Venezuela,GRO,93255,+33(5)8314996820,gregorio87@example.org,Out of Network,2017-12-07,2018-12-07,True,4.4
PRV00135,Dr. Linda Collazo Valladares,Individual,Emergency Medicine,37159319,TAIT920801WDN,Peatonal Tamaulipas 720 220,Nueva San Vicente y las Granadinas,CHIH,61559,1-061-750-2807,,Tier 1 - Preferred,2023-07-21,2028-07-19,True,
PRV00136,Espinal-Echeverría - Coyoacán,Clinic,Multi-Specialty Clinic,,POJR801205GLL,Periférico Myanmar 276 111,Coyoacán,CDMX,33298-2535,867.846.5671,salgadoesteban@example.com,Tier 2 - Standard,2022-07-27,2025-07-26,True,3.9
PRV00137,Dr. Helena Perea Fuentes,Individual,Pediatrics,90636687,ZOLE500724DZ1,"Privada Suecia 818 Edif. 423 , Depto. 636",San Mauricio los altos,ZAC,89903-8679,132.816.1841x8421,zlaureano@example.org,Tier 1 - Preferred,2016-06-23,2021-06-22,True,3.8
PRV00138,Dr. Liliana Chapa Sierra,Individual,Radiology,30502036,AECJ3306245PP,Diagonal Aguascalientes 883 Interior 830,Nueva Bosnia y Herzegovina,COAH,34980-6143,035-457-5841,,Tier 1 - Preferred,2015-09-21,2019-09-20,True,3.4
PRV00139,Correa y Vélez S. R.L. de C.V. - San Esperanza de la Montaña,Hospital,Women's Hospital,,QOVW681219X0S,Diagonal Hidalgo 768 348,San Esperanza de la Montaña,TLAX,35750,(909)595-9582x0445,caballeroyuridia@example.com,Tier 2 - Standard,2019-08-20,2023-08-19,True,
PRV00140,"Grupo Mireles, Sosa y Sandoval - Vieja Haití",Imaging Center,MRI Center,,ZIIW6206113CD,"Privada Kirguistán 516 Edif. 524 , Depto. 747",Vieja Haití,COAH,07286-3669,01388321935,,Tier 1 - Preferred,2018-11-30,2019-11-30,True,
PRV00141,Velázquez-Narváez - San Martín Texmelucan,Clinic,Walk-in Clinic,,CIMN120514F46,"Pasaje Sisneros 866 Edif. 584 , Depto. 135",San Martín Texmelucan,PUE,24716,(667)768-2624,tamayorolando@example.com,Tier 2 - Standard,2021-05-10,2025-05-09,True,
PRV00142,"Aragón, Salcido y Benavides - San Dulce María de la Montaña",Imaging Center,CT Scan Center,,OATF940124KUG,Prolongación Quintana Roo 127 Interior 285,San Dulce María de la Montaña,ZAC,40042-1004,1-532-223-2897x7200,orozcodario@example.net,Tier 2 - Standard,2021-09-17,2024-09-16,True,4.0
PRV00143,Dr. Cynthia Romero Rael,Individual,Neurology,73954614,IAMA6107193MZ,Circunvalación Italia 085 629,Querétaro,QRO,76725-1967,(235)979-8256x18829,adrianaanaya@example.net,Tier 1 - Preferred,2019-09-08,2021-09-07,True,4.3
PRV00144,"Franco, Valadez y Zúñiga - Nueva Rumania",Clinic,Multi-Specialty Clinic,,XUVW710824EG5,Andador Norte Villegas 586 Interior 160,Nueva Rumania,COAH,50219,(252)196-3828x3916,,Tier 1 - Preferred,2021-05-22,2024-05-21,False,4.9
PRV00145,Dr. Ofelia Pacheco Juárez,Individual,Dermatology,84177321,VOXL220108UP1,"Peatonal Norte Mata 890 Edif. 085 , Depto. 452",León,GTO,12148,1-420-836-9550,veronica45@example.org,Tier 2 - Standard,2016-10-20,2019-10-20,False,
PRV00146,Olivo-Concepción - Nueva Camerún,Clinic,Multi-Specialty Clinic,,JOMJ2610168AO,"Diagonal Delgadillo 905 Edif. 432 , Depto. 540",Nueva Camerún,GRO,70612,(029)014-6929,hermelinda11@example.com,Tier 1 - Preferred,2018-10-16,2020-10-15,True,
PRV00147,Dr. Gustavo Barrios Aponte,Individual,Oncology,45849117,GOZO170404Y3K,Calzada Veracruz de Ignacio de la Llave 795 178,Nueva Namibia,GRO,92425,1-617-257-3295x7886,,Out of Network,2018-02-28,2020-02-28,True,
PRV00148,Dr. Ofelia Alejandro de la Crúz,Individual,Internal Medicine,06883477,DULO140816O55,Retorno Soto 022 Interior 460,San José Eduardo los altos,SON,50822,107-069-6441x478,,Out of Network,2016-05-21,2019-05-21,True,
PRV00149,Dr. Eugenia Alcala Ontiveros,Individual,Cardiology,32918739,BEUL510205DW7,Continuación Omán 558 266,San Juan del Río,QRO,84252-5722,+06(7)6613241899,marcosjaimes@example.org,Out of Network,2024-04-26,2028-04-25,True,3.8
PRV00150,"Corporacin Carrero, Velasco y Rael - Valladolid",Hospital,Cardiac Center,,JUQK8108110FD,Cerrada Gallegos 827 Interior 045,Valladolid,YUC,40460,384-780-7296,privero@example.com,Out of Network,2023-06-28,2025-06-27,True,3.9
PRV00151,Dr. Felipe Esquivel Hernández,Individual,Infectious Disease,00483721,FUMY330202RK8,"Avenida Tamaulipas 424 Edif. 791 , Depto. 443",San Cornelio los bajos,CHIS,61945-8528,(595)199-0732x2903,,Tier 2 - Standard,2024-07-03,2027-07-03,True,3.3
PRV00152,Dr. Pascual Mora Gollum,Individual,OB/GYN,00887947,FOHY051016J4S,"Circunvalación Zacatecas 627 Edif. 376 , Depto. 887",Nueva Sri Lanka,COL,39420-1046,592-897-0662x2976,doloreslongoria@example.com,Tier 1 - Preferred,2022-09-21,2024-09-20,False,3.5
PRV00153,Orellana-Cardenas - Nueva Benin,Hospital,General Hospital,,KIIJ430313TNN,"Continuación Cuba 568 Edif. 211 , Depto. 380",Nueva Benin,SON,74603-4223,307-218-1768x9741,aromo@example.net,Tier 2 - Standard,2019-07-27,2024-07-25,True,
PRV00154,"Industrias Rael, Roque y Durán - San Martín Texmelucan",Pharmacy,Specialty Pharmacy,,VIRA8610104X4,Circunvalación Serbia 144 541,San Martín Texmelucan,PUE,68957-1056,373-506-0185,rloya@example.org,Out of Network,2016-03-13,2020-03-12,True,4.9
PRV00155,Venegas-Madera - Nueva Bulgaria,Laboratory,Diagnostic Lab,,DAIW1511041JX,"Diagonal Distrito Federal 863 Edif. 809 , Depto. 352",Nueva Bulgaria,CHIH,06154-9964,(486)154-7454x152,,Tier 1 - Preferred,2020-01-10,2023-01-09,False,
PRV00156,Dr. María Teresa Reséndez Casares,Individual,Emergency Medicine,19388796,DOER220503HOY,"Pasaje Tlaxcala 019 Edif. 307 , Depto. 400",Vieja Iraq,GRO,72507-8674,911.315.7727x856,pilarrico@example.net,Tier 2 - Standard,2019-10-02,2023-10-01,True,3.7
PRV00157,Proyectos Pelayo y Collado - San Amador de la Montaña,Hospital,Women's Hospital,,AILE120316URT,Cerrada Chihuahua 718 056,San Amador de la Montaña,GRO,77262-4373,438.156.8170,,Tier 2 - Standard,2015-11-19,2016-11-18,True,3.4
PRV00158,Toro-Rincón S.C. - San Natalia de la Montaña,Laboratory,Clinical Laboratory,,WUVT330619ZLB,"Avenida Quintana Roo 996 Edif. 160 , Depto. 800",San Natalia de la Montaña,COL,75656-9669,08275339245,,Tier 1 - Preferred,2020-09-07,2023-09-07,True,4.1
PRV00159,"Club Montoya, Vélez y Bañuelos - Nueva Estados Unidos de América",Clinic,Urgent Care Clinic,,NIOA890422RG8,Corredor Alcaraz 613 081,Nueva Estados Unidos de América,SIN,74044-8598,+18(4)1569965235,yceballos@example.org,Tier 2 - Standard,2020-04-27,2023-04-27,True,
PRV00160,Merino y Jáquez e Hijos - Vieja Nicaragua,Laboratory,Clinical Laboratory,,GEXP361030FRQ,Corredor Chiapas 847 Interior 337,Vieja Nicaragua,GRO,26563-3153,+79(5)4261061390,ysaldana@example.com,Tier 1 - Preferred,2023-07-30,2025-07-29,True,4.2
PRV00161,Dr. Jorge Luis Figueroa Ramos,Individual,Rheumatology,46942350,YIYQ4811083M4,Callejón Botswana 763 335,San Minerva los bajos,CAMP,51368-5616,+37(1)1321073266,,Tier 2 - Standard,2015-12-06,2016-12-05,True,
PRV00162,Echeverría-Olmos S. R.L. de C.V. - San María del Carmen los bajos,Hospital,Specialty Hospital,,VERD960601Y2K,Calle Colima 789 Interior 174,San María del Carmen los bajos,BCS,08654,06363133435,concepcionheredia@example.net,Tier 1 - Preferred,2020-08-25,2022-08-25,False,4.1
PRV00163,Dr. Camilo Loya Hidalgo,Individual,Radiology,92013877,QENU520908CCH,Privada Mozambique 073 264,San Rodrigo los bajos,COL,78500-3944,171-228-0791,ruben49@example.org,Tier 1 - Preferred,2019-03-01,2020-02-29,True,3.8
PRV00164,Valverde y Ocampo S.C. - Nueva Irán,Pharmacy,Retail Pharmacy,,MIMI650701CDV,Privada Aguascalientes 731 Interior 343,Nueva Irán,OAX,17335-9457,205.198.7730x2590,irenecaban@example.org,Tier 1 - Preferred,2016-02-11,2020-02-10,False,3.9
PRV00165,Carvajal-Tirado - Naucalpan,Clinic,Multi-Specialty Clinic,,TUOO120720BMN,Periférico Jiménez 437 Interior 790,Naucalpan,MEX,19111,(876)710-6069,,Tier 1 - Preferred,2017-10-09,2020-10-08,True,4.0
PRV00166,Dr. Alma Nava Ruelas,Individual,Family Medicine,57772899,OUBT440306JIT,"Corredor Juárez 854 Edif. 246 , Depto. 948",San Fabiola los bajos,TAMPS,83411,703.530.8366x039,zedillorolando@example.com,Tier 1 - Preferred,2018-02-25,2019-02-25,True,
PRV00167,Dr. Paola Alvarado Naranjo,Individual,Emergency Medicine,16019365,MAHZ200114PYW,Circuito Armenta 110 Interior 955,Ensenada,BC,73911,+32(8)9401235557,,Out of Network,2021-11-30,2025-11-29,True,3.5
PRV00168,"Club Almaraz, Robles y Matos - Valladolid",Laboratory,Clinical Laboratory,,TOOH870306B3M,"Cerrada Norte Tijerina 520 Edif. 120 , Depto. 142",Valladolid,YUC,45033-8658,(607)407-8202,salazardiana@example.org,Tier 2 - Standard,2024-04-16,2026-04-16,True,
PRV00169,Ceballos-Lovato - Vieja Turquía,Pharmacy,Retail Pharmacy,,COHF230312GG8,"Periférico Fajardo 675 Edif. 673 , Depto. 231",Vieja Turquía,QROO,11878-7551,1-416-791-8034x2955,orozcodelia@example.org,Out of Network,2023-01-17,2027-01-16,True,4.1
PRV00170,Dr. Ángela Zaragoza Peres,Individual,OB/GYN,49330513,RUHH890128SY6,"Corredor Coahuila de Zaragoza 432 Edif. 242 , Depto. 502",Tonalá,JAL,85983,09471062966,antonia18@example.com,Tier 1 - Preferred,2021-04-28,2025-04-27,False,
PRV00171,Dr. Rodolfo Bermúdez Arias,Individual,Internal Medicine,29799954,HOBD110807RGW,Continuación Jaramillo 425 Interior 623,Vieja Brunei Darussalam,DGO,92021-1875,620-311-8065,,Tier 2 - Standard,2021-02-19,2026-02-18,True,3.0
PRV00172,Grupo Guillen-Lozano - Valladolid,Laboratory,Diagnostic Lab,,LAHB170929PLS,Continuación Nayarit 929 Interior 141,Valladolid,YUC,97563,+71(6)5349720799,vallejoaraceli@example.com,Tier 1 - Preferred,2022-10-16,2024-10-15,True,
PRV00173,"Alonso, Leyva y Cortés - Vieja Polonia",Hospital,Cardiac Center,,AEDG44032059V,Continuación Malasia 925 491,Vieja Polonia,TAB,70396,+48(8)1393671479,,Tier 1 - Preferred,2018-04-20,2019-04-20,True,
PRV00174,Despacho Vanegas y Solorzano - San Elena los bajos,Hospital,General Hospital,,ROYF990222HNU,Eje vial Puebla 967 998,San Elena los bajos,SLP,83425,(211)460-0838x471,irmaotero@example.com,Out of Network,2022-08-16,2025-08-15,True,
PRV00175,"Rubio, Colón y Casanova - Nueva España",Clinic,Urgent Care Clinic,,UAMZ411222LG1,"Diagonal Michoacán de Ocampo 648 Edif. 373 , Depto. 976",Nueva España,OAX,68147-3436,(401)955-4708,marcostejeda@example.org,Tier 2 - Standard,2024-07-26,2025-07-26,False,
PRV00176,Candelaria-Gamez y Asociados - San María Cristina los bajos,Clinic,Multi-Specialty Clinic,,UIFM060429PGT,"Callejón Quintana Roo 911 Edif. 176 , Depto. 942",San María Cristina los bajos,COAH,93431-7726,548.752.1789x96757,samuel48@example.net,Tier 1 - Preferred,2023-06-23,2024-06-22,True,3.1
PRV00177,Casillas y Sanches S. R.L. de C.V. - Nueva Nicaragua,Clinic,Urgent Care Clinic,,XINS530417A3F,"Diagonal Barreto 922 Edif. 618 , Depto. 138",Nueva Nicaragua,AGS,83450-3148,02161782996,,Tier 1 - Preferred,2023-07-13,2028-07-11,True,
PRV00178,Dr. Abraham Sotelo Abreu,Individual,Oncology,01701482,KUZP760423WBO,"Andador Caldera 966 Edif. 848 , Depto. 162",Mexicali,BC,01349,370.478.3656x19866,ursula51@example.net,Tier 2 - Standard,2021-07-15,2023-07-15,True,
PRV00179,Dr. Elvira Montemayor Sandoval,Individual,Infectious Disease,44248614,YOIS2807040TH,"Corredor Sur Camarillo 161 Edif. 730 , Depto. 586",San Juan del Río,QRO,36886-1517,500.238.3996x1837,,Tier 1 - Preferred,2018-12-12,2021-12-11,False,3.2
PRV00180,Dr. Rosalia Calderón Terán,Individual,Cardiology,18941985,ZUYM490404VGT,"Prolongación Páez 300 Edif. 791 , Depto. 588",Tlalpan,CDMX,44368,(177)164-7203x922,joseaguayo@example.com,Tier 1 - Preferred,2020-01-05,2022-01-04,False,3.7
PRV00181,Dr. Gabino Robledo Huerta,Individual,Family Medicine,94806289,CUKL920111SDQ,"Eje vial Cuba 789 Edif. 821 , Depto. 640",Vieja Turquía,AGS,53803,1-465-367-7342,armandomascarenas@example.org,Tier 2 - Standard,2017-02-28,2020-02-28,True,
PRV00182,Dr. María Luisa Aragón Zepeda,Individual,Endocrinology,33975265,VODG380520XL8,Corredor Norte Montalvo 443 Interior 717,San Abigail de la Montaña,COL,85940-2570,+28(9)1043467640,,Tier 2 - Standard,2016-04-30,2017-04-30,True,3.3
PRV00183,Dr. Teresa Trujillo Muñiz,Individual,Infectious Disease,95805133,MEFJ140728KNZ,Calzada Norte Frías 088 Interior 671,Valladolid,YUC,92905,485-782-5660,genaroesquibel@example.com,Tier 2 - Standard,2017-12-23,2022-12-22,True,3.7
PRV00184,Dr. Dalia Rolón Rincón,Individual,Pediatrics,03650488,IEMR550126R0G,"Corredor Guyana 133 Edif. 707 , Depto. 581",Nueva Côte d'Ivoire,COAH,01179-5075,324-231-1965,soledad06@example.com,Tier 1 - Preferred,2017-09-26,2021-09-25,True,4.5
PRV00185,Holguín-Pantoja - Vieja Montenegro,Laboratory,Pathology Lab,,AUKI090103L7L,Eje vial Federación de Rusia 557 433,Vieja Montenegro,CHIH,95133-4961,046.475.0986x37738,cristalvillalpando@example.org,Tier 1 - Preferred,2017-04-25,2022-04-24,True,3.5
PRV00186,Ortega-Vanegas - Monterrey,Hospital,Women's Hospital,,UARZ210403TRV,Calzada Guinea 350 Interior 619,Monterrey,NL,57165-1470,1-073-235-0476x481,fernandezhugo@example.org,Tier 1 - Preferred,2018-12-08,2021-12-07,True,4.1
PRV00187,Tamayo y Padilla S.A. de C.V. - Irapuato,Hospital,Specialty Hospital,,UIME8904269L9,"Avenida Yucatán 958 Edif. 082 , Depto. 337",Irapuato,GTO,76651,591.392.2163x1132,quinterojulio@example.org,Tier 1 - Preferred,2021-11-06,2024-11-05,False,4.4
PRV00188,Tijerina y Cornejo S. R.L. de C.V. - San Berta los altos,Laboratory,Diagnostic Lab,,CIKW4306254CH,"Ampliación Baja California 165 Edif. 441 , Depto. 671",San Berta los altos,MICH,55831-8531,568-806-4486x972,calvillouriel@example.org,Out of Network,2022-06-24,2026-06-23,False,
